user_id,date,steps,screen_minutes,caffeine_mg,alcohol_units,exercise_minutes,sleep_quality,sleep_duration_hours,steps_rolling_7d,weekday,is_weekend,caffeine_gt_200,alcohol_gt_1,high_screen_time
user_00,2023-01-17,9776,215,141.0275425336676,0.9143437744740871,69,6,5.579354677234641,10489.285714285714,1,0,0,0,0
user_00,2023-01-18,3663,562,67.31641686917223,0.6562926587192107,87,6,4.326495378009777,10233.42857142857,2,0,0,0,1
user_00,2023-01-19,10280,200,113.93619775098705,0.11066084206359839,112,6,5.915834914818823,10114.857142857143,3,0,0,0,0
user_00,2023-01-20,8855,324,253.7405378805455,2.0421163546643006,52,8,6.751933032686774,9848.285714285714,4,0,1,1,0
user_00,2023-01-21,7218,500,291.2865394447438,1.1033493981577598,115,5,5.610541975696518,9540.285714285714,5,1,1,1,1
user_00,2023-01-22,9287,196,60.287017586171785,1.5245963302221561,79,5,6.873589415635379,8893.142857142857,6,1,0,1,0
user_00,2023-01-23,9546,445,204.8372233197124,0.6794873255938139,95,6,6.61700377571513,8375.0,0,0,1,0,1
user_00,2023-01-24,9694,437,335.0840423629312,2.027070351117842,56,5,4.769135683566045,8363.285714285714,1,0,1,1,1
user_00,2023-01-25,11815,599,211.86023134240259,0.725556872701355,47,7,6.78182287177731,9527.857142857143,2,0,1,0,1
user_00,2023-01-26,13248,332,139.68382984506437,2.177867036610718,2,7,5.773277544450639,9951.857142857143,3,0,0,1,0
user_00,2023-01-27,4648,555,314.1362604455774,2.006964764142686,98,5,4.06542980449895,9350.857142857143,4,0,1,1,1
user_00,2023-01-28,14426,307,397.78298504432826,0.5277757580320361,67,7,5.179317681648289,10380.57142857143,5,1,1,0,0
user_00,2023-01-29,9015,491,339.6893641976712,1.9728386769010302,32,9,6.146974650457216,10341.714285714286,6,1,1,1,1
user_00,2023-01-30,4045,337,235.94833902421755,2.9366785748250273,50,7,6.537960003691996,9555.857142857143,0,0,1,1,0
user_00,2023-01-31,7893,196,230.76155385054363,1.4775530814565916,68,6,6.482472415243185,9298.57142857143,1,0,1,1,0
user_00,2023-02-01,12435,257,381.5714308010349,2.7445931706613456,98,7,4.0557704062504,9387.142857142857,2,0,1,1,0
user_00,2023-02-02,3606,198,392.1326334864183,0.22603876801838463,84,7,4.250930565828386,8009.714285714285,3,0,1,0,0
user_00,2023-02-03,13257,380,157.87658672378888,2.532639422178934,66,7,4.9197991299595145,9239.57142857143,4,0,0,1,0
user_00,2023-02-04,4686,549,101.6654596278955,0.8858717652568162,89,7,5.2718207506366666,7848.142857142857,5,1,0,0,1
user_00,2023-02-05,10206,576,118.60405745911939,1.2593425693388296,49,7,6.871913988812393,8018.285714285715,6,1,0,1,1
user_00,2023-02-06,10992,135,319.31807158671006,1.9498917923332955,109,6,6.758969220493268,9010.714285714286,0,0,1,1,0
user_00,2023-02-07,8919,314,268.81045411807975,0.9844580024241958,57,7,4.387284128810348,9157.285714285714,1,0,1,0,0
user_00,2023-02-08,10509,404,14.939275499685767,2.4678016819789748,53,7,6.776823004425603,8882.142857142857,2,0,0,1,1
user_00,2023-02-09,3004,202,34.1389859975072,0.1550451635058231,115,4,6.422313761664064,8796.142857142857,3,0,0,0,0
user_00,2023-02-10,9799,368,387.8147468456636,2.1437853125398565,18,7,5.566058400989949,8302.142857142857,4,0,1,1,0
user_00,2023-02-11,12561,328,73.73346973254802,0.24261889985159302,8,6,5.682153093489417,9427.142857142857,5,1,0,0,0
user_00,2023-02-12,14041,195,219.6906658824482,2.143787768100187,103,8,6.226848821980786,9975.0,6,1,1,1,0
user_00,2023-02-13,3580,377,292.0157266247274,0.14314838307494637,25,6,7.872005680472304,8916.142857142857,0,0,1,0,0
user_00,2023-02-14,13457,573,196.64635004673295,1.4204153123416972,32,4,6.524609000630509,9564.42857142857,1,0,0,1,1
user_00,2023-02-15,9905,246,201.25450343203508,2.5694695235649667,68,7,5.399783122841205,9478.142857142857,2,0,1,1,0
user_00,2023-02-16,12087,259,376.092096569983,1.7264225336276369,49,8,4.047912200477498,10775.714285714286,3,0,1,1,0
user_00,2023-02-17,8732,367,154.4410551203097,2.883571691471743,73,6,5.300621951603518,10623.285714285714,4,0,0,1,0
user_00,2023-02-18,6373,485,15.585252924093451,1.8547616530136786,86,8,5.535470251355032,9739.285714285714,5,1,0,1,1
user_00,2023-02-19,12817,517,104.27781129436124,1.4881123628802184,57,6,5.494119946765706,9564.42857142857,6,1,0,1,1
user_00,2023-02-20,10164,348,219.18875329923492,1.2704128269243555,23,7,6.117327383308782,10505.0,0,0,1,1,0
user_00,2023-02-21,8073,596,310.56518429679875,1.0224106207590535,61,5,4.888836187255903,9735.857142857143,1,0,1,1,1
user_00,2023-02-22,13518,316,95.29446096159178,1.1331866585288846,112,7,6.9491429877809985,10252.0,2,0,0,1,0
user_00,2023-02-23,3698,118,155.68067149366524,0.03251295444089508,104,8,5.875474752406316,9053.57142857143,3,0,0,0,0
user_00,2023-02-24,5782,483,193.00837985705698,1.479076973315415,15,8,8.143205188113887,8632.142857142857,4,0,0,1,1
user_00,2023-02-25,8588,583,378.4778171526761,2.3438881514136076,38,7,6.4045828951175245,8948.57142857143,5,1,1,1,1
user_00,2023-02-26,7846,175,275.2120040700156,2.5108916227121214,16,6,6.203822727527467,8238.42857142857,6,1,1,1,0
user_00,2023-02-27,14185,382,282.4968908625985,0.2440463419256993,36,8,6.23748525162194,8812.857142857143,0,0,1,0,0
user_00,2023-02-28,4365,599,94.6740774728315,2.7230811190456388,44,6,5.786552848288153,8283.142857142857,1,0,0,1,1
user_00,2023-03-01,9588,463,223.36169989432202,1.2726660277409287,89,6,5.577822825049003,7721.714285714285,2,0,1,1,1
user_00,2023-03-02,7849,319,228.58921008200426,2.222921582732005,71,7,7.532738913002578,8314.714285714286,3,0,1,1,0
user_00,2023-03-03,3504,290,191.08595635209107,0.24867396508006268,32,6,6.599093325829141,7989.285714285715,4,0,0,0,0
user_00,2023-03-04,7175,473,369.8573320894384,2.757347145835978,35,5,6.49799829124545,7787.428571428572,5,1,1,1,1
user_00,2023-03-05,4256,404,278.29947559384686,1.3636231943033197,116,6,6.976309126481103,7274.571428571428,6,1,1,1,1
user_00,2023-03-06,3667,472,110.95247319245307,0.5643634791712839,89,6,5.124921177131882,5772.0,0,0,0,0,1
user_00,2023-03-07,7964,140,103.97994514170507,1.359722540486493,62,8,5.423096344337597,6286.142857142857,1,0,0,1,0
user_00,2023-03-08,5779,339,65.04677573795652,2.7327815534815274,5,4,7.831458765854354,5742.0,2,0,0,1,0
user_00,2023-03-09,5871,385,346.42555580016335,0.13565601031856822,118,7,5.986222044732808,5459.428571428572,3,0,1,0,0
user_00,2023-03-10,10449,162,157.19577959154364,2.4874926621195432,48,5,5.0987061813353325,6451.571428571428,4,0,0,1,0
user_00,2023-03-11,3384,504,22.550198660370846,2.5941671287651595,80,8,6.1932780618493855,5910.0,5,1,0,1,1
user_00,2023-03-12,10190,584,290.44833762873924,2.2712436061273675,82,7,5.857620514978707,6757.714285714285,6,1,1,1,1
user_00,2023-03-13,7780,304,82.89105960322259,2.634662002437577,103,6,5.696135564569073,7345.285714285715,0,0,0,1,0
user_00,2023-03-14,3249,261,190.48427871560568,2.4941144701875038,49,8,7.755340842443204,6671.714285714285,1,0,0,1,0
user_00,2023-03-15,10901,350,161.3931464849588,0.4020456853519222,46,8,7.212815073682686,7403.428571428572,2,0,0,0,0
user_00,2023-03-16,13314,534,361.2604234706505,1.851791136291876,97,6,7.444338791981811,8466.714285714286,3,0,1,1,1
user_00,2023-03-17,10002,534,361.66347779749935,1.044766401069901,37,5,6.534809290081267,8402.857142857143,4,0,1,1,1
user_00,2023-03-18,6177,150,279.05674859738536,2.3894153270216316,9,6,5.944452301103381,8801.857142857143,5,1,1,1,0
user_00,2023-03-19,14223,168,392.0130301141908,1.4778542819786087,76,8,5.060120213672644,9378.0,6,1,1,1,0
user_00,2023-03-20,14139,283,164.66448574301126,2.6229528145632512,26,4,5.5243286520313974,10286.42857142857,0,0,0,1,0
user_00,2023-03-21,10570,376,67.57402522886582,0.8357710170958759,60,7,8.381636794507951,11332.285714285714,1,0,0,0,0
user_00,2023-03-22,3523,445,357.6869051583703,0.3862451948989317,89,6,6.213979910734222,10278.285714285714,2,0,1,0,1
user_00,2023-03-23,9493,206,368.3489602127253,0.18323387956459125,25,7,5.224768206332312,9732.42857142857,3,0,1,0,0
user_00,2023-03-24,8811,306,214.636258394933,2.7721252773222993,13,4,3.8078699437580212,9562.285714285714,4,0,1,1,0
user_00,2023-03-25,3364,253,14.67328115623916,0.7573108330320623,6,8,7.119574911434577,9160.42857142857,5,1,0,0,0
user_00,2023-03-26,11172,373,178.96494672938186,1.5978517993650696,14,7,6.576174599471101,8724.57142857143,6,1,0,1,0
user_00,2023-03-27,4062,540,336.28399435117245,0.2676129861361686,43,6,3.8893004788498216,7285.0,0,0,1,0,1
user_00,2023-03-28,10561,166,259.5291361166304,1.4387463052627507,99,6,7.390903496185275,7283.714285714285,1,0,1,1,0
user_00,2023-03-29,9891,182,151.50905038051573,1.0123405016157543,51,6,6.9412845780604755,8193.42857142857,2,0,0,1,0
user_00,2023-03-30,3876,553,242.30992774275487,0.7116803752079834,21,6,3.7220495821894426,7391.0,3,0,1,0,1
user_00,2023-03-31,14613,430,35.15504981605755,2.4175946602234304,23,7,5.169049883588962,8219.857142857143,4,0,0,1,1
user_00,2023-04-01,4063,328,392.95144676344256,0.33611670650415704,65,5,6.451411198647498,8319.714285714286,5,1,1,0,0
user_00,2023-04-02,8560,293,222.7051572055719,1.7148380684096995,50,6,6.638623649837644,7946.571428571428,6,1,1,1,0
user_00,2023-04-03,7208,239,45.934729895681414,1.8318601273248978,63,7,6.0107981648096995,8396.0,0,0,0,1,0
user_00,2023-04-04,9988,590,237.55323902315953,1.1076914445296884,119,7,5.423108130476852,8314.142857142857,1,0,1,1,1
user_00,2023-04-05,11512,418,272.6010888895717,2.2806835796690597,74,7,6.464516605242849,8545.714285714286,2,0,1,1,1
user_00,2023-04-06,12310,404,340.2909840065819,2.2379235766461543,49,8,5.84432276460792,9750.57142857143,3,0,1,1,1
user_00,2023-04-07,14157,159,336.7315107033088,0.4193171298788685,104,6,5.680942978933657,9685.42857142857,4,0,1,0,0
user_00,2023-04-08,5898,478,253.5034254880709,2.723598391387548,88,7,7.907018901910556,9947.57142857143,5,1,1,1,1
user_00,2023-04-09,14789,387,185.07191426784257,0.9041336224924262,22,6,6.996940068278403,10837.42857142857,6,1,0,0,0
user_00,2023-04-10,14246,549,217.42114444559544,2.719416332893641,50,6,5.235208613044549,11842.857142857143,0,0,1,1,1
user_00,2023-04-11,4202,555,277.48704296133536,0.5001922799801495,110,7,6.082054871152797,11016.285714285714,1,0,1,0,1
user_00,2023-04-12,3419,256,60.669951893100475,0.9351662033866447,100,6,5.574678765838155,9860.142857142857,2,0,0,0,0
user_00,2023-04-13,13049,109,197.59259485234506,2.26390587558035,117,6,5.021236284217693,9965.714285714286,3,0,0,1,0
user_00,2023-04-14,6228,235,59.96697093950951,0.6877541856979245,75,7,5.8648996920850625,8833.0,4,0,0,0,0
user_00,2023-04-15,13147,391,286.4716298931809,1.7970880943319796,19,7,5.319738412806092,9868.57142857143,5,1,1,1,0
user_00,2023-04-16,9166,402,115.17184659029044,1.8448507894579633,89,6,5.560135712384582,9065.285714285714,6,1,0,1,1
user_00,2023-04-17,12831,415,237.18516210352863,0.30663799267559877,111,7,6.442116665313473,8863.142857142857,0,0,1,0,1
user_00,2023-04-18,6177,596,230.51534406672528,1.8201451391485677,117,6,5.504610757068753,9145.285714285714,1,0,1,1,1
user_00,2023-04-19,12397,570,368.33675304694896,2.6096890861863846,54,6,5.866599142108456,10427.857142857143,2,0,1,1,1
user_00,2023-04-20,11393,535,315.115955485797,1.811164595190417,34,6,3.2153643552178997,10191.285714285714,3,0,1,1,1
user_00,2023-04-21,9490,116,234.8272896546269,0.09854001073031504,50,6,6.277181579358746,10657.285714285714,4,0,1,0,0
user_00,2023-04-22,6572,443,124.58926845310296,2.341487122638263,106,6,4.89347409125833,9718.0,5,1,0,1,1
user_00,2023-04-23,8182,288,73.78514856754244,0.8987877352994311,95,7,6.674280468746775,9577.42857142857,6,1,0,0,0
user_00,2023-04-24,11914,417,82.05585619280286,0.5720631619909997,44,5,7.166500829925106,9446.42857142857,0,0,0,0,1
user_00,2023-04-25,3768,177,285.6236799159313,1.5829431904343574,117,5,6.20370179813885,9102.285714285714,1,0,1,1,0
user_00,2023-04-26,9016,363,344.7142484054069,2.8383463864008984,31,8,6.9515140629429535,8619.285714285714,2,0,1,1,0
user_00,2023-04-27,3054,575,335.9155437826282,2.6009812800345706,7,6,5.2716848500521145,7428.0,3,0,1,1,1
user_00,2023-04-28,13682,354,7.884215101745662,0.31232574595372153,110,6,6.712998430172388,8026.857142857143,4,0,0,0,0
user_00,2023-04-29,10970,195,395.4915127821771,1.8095922065309389,45,6,5.099467114812857,8655.142857142857,5,1,1,1,0
user_00,2023-04-30,9150,429,34.20341234178723,0.623658765438082,18,7,6.958253826152571,8793.42857142857,6,1,0,0,1
user_00,2023-05-01,13112,402,249.90450841730043,1.0075975714495051,1,8,5.329960806444653,8964.57142857143,0,0,1,1,1
user_00,2023-05-02,10083,454,379.3813227848627,2.2908173824792826,23,8,6.038551515350892,9866.714285714286,1,0,1,1,1
user_00,2023-05-03,7223,323,170.08540178769337,0.0674079249603522,13,6,7.620768023467274,9610.57142857143,2,0,0,0,0
user_00,2023-05-04,10368,345,258.0216671077318,1.2651118036598454,25,6,5.221695274597687,10655.42857142857,3,0,1,1,0
user_00,2023-05-05,3074,425,365.7195226241996,0.3532532486704234,99,6,5.32075808328656,9140.0,4,0,1,0,1
user_00,2023-05-06,10141,477,288.08103265291834,0.3197361903860231,85,5,7.570494635261139,9021.57142857143,5,1,1,0,1
user_00,2023-05-07,9136,408,70.14851144937984,2.743235837774879,25,5,7.4549278083256665,9019.57142857143,6,1,0,1,1
user_00,2023-05-08,7225,409,295.2134465705482,0.2483960037753794,35,6,5.2015609525829465,8178.571428571428,0,0,1,0,1
user_00,2023-05-09,10679,263,287.6183620736982,0.8913651468695251,98,8,5.881676577319009,8263.714285714286,1,0,1,0,0
user_00,2023-05-10,9212,411,85.9761514363027,0.09354940518385402,19,6,6.232676357913794,8547.857142857143,2,0,0,0,1
user_00,2023-05-11,10674,464,61.86885635329449,1.8699976527149722,65,7,4.219443316789517,8591.57142857143,3,0,0,1,1
user_00,2023-05-12,3060,526,239.31442330726185,1.3790445382833934,34,6,5.341101578023797,8589.57142857143,4,0,1,1,1
user_00,2023-05-13,7090,404,54.72745236758456,2.8507120614624073,54,7,6.119605668887069,8153.714285714285,5,1,0,1,1
user_00,2023-05-14,8895,578,322.6244591445799,1.976350100132152,117,7,7.028642630303066,8119.285714285715,6,1,1,1,1
user_00,2023-05-15,11680,464,267.9669858200157,0.13249631313030052,15,7,4.723251424179691,8755.714285714286,0,0,1,0,1
user_00,2023-05-16,3390,369,48.209031514585774,2.193071014374845,114,8,5.919584226291008,7714.428571428572,1,0,0,1,0
user_00,2023-05-17,12126,582,127.64018929730226,2.486746422452032,16,7,3.9880819967962284,8130.714285714285,2,0,0,1,1
user_00,2023-05-18,10980,197,353.9993426093124,1.5907953979047005,89,7,5.560268941725825,8174.428571428572,3,0,1,1,0
user_00,2023-05-19,9640,103,316.28926593558543,0.9562575087962097,81,7,5.8037388007237105,9114.42857142857,4,0,1,0,0
user_00,2023-05-20,14713,410,184.77714023023503,2.971023940025331,118,7,5.828086628928242,10203.42857142857,5,1,0,1,1
user_00,2023-05-21,10206,401,140.28472618068406,2.3015648667933806,92,6,6.5678534737712715,10390.714285714286,6,1,0,1,1
user_00,2023-05-22,13616,365,36.67973404457206,1.0091113914852663,83,6,5.718215391139493,10667.285714285714,0,0,0,1,0
user_00,2023-05-23,4165,475,114.8955966616327,0.8889243613679703,61,7,5.7502687171748645,10778.0,1,0,0,0,1
user_00,2023-05-24,5632,498,153.73065886387266,2.0389418480792094,11,7,5.786011155774491,9850.285714285714,2,0,0,1,1
user_00,2023-05-25,14607,110,361.4895868701082,2.967554729440077,70,7,7.621108557787715,10368.42857142857,3,0,1,1,0
user_00,2023-05-26,6564,465,92.26792468710347,0.5295840960165248,89,7,6.50818977749213,9929.0,4,0,0,0,1
user_00,2023-05-27,11245,146,86.5296092146214,1.5547811000291767,19,7,7.0485309385076,9433.57142857143,5,1,0,1,0
user_00,2023-05-28,11194,259,185.35229928624796,1.8688121488053562,110,4,5.121628812907216,9574.714285714286,6,1,0,1,0
user_00,2023-05-29,13874,575,190.67073133214737,0.1331299905997103,97,7,7.083609653905471,9611.57142857143,0,0,0,0,1
user_00,2023-05-30,12610,542,112.55638423101071,0.7579472818826553,37,7,5.369007870126053,10818.0,1,0,0,0,1
user_00,2023-05-31,11228,415,43.78754402178156,2.683439792904202,76,7,7.03047342043583,11617.42857142857,2,0,0,1,1
user_00,2023-06-01,5162,285,228.52757676782966,1.986336030319694,39,6,5.64070790921294,10268.142857142857,3,0,1,1,0
user_00,2023-06-02,10314,435,263.3807338633702,2.5517451872827257,58,6,5.257485649143059,10803.857142857143,4,0,1,1,1
user_00,2023-06-03,12908,269,42.333637531433595,2.096972214118763,59,6,5.166441012720734,11041.42857142857,5,1,0,1,0
user_00,2023-06-04,6741,138,64.30395841932328,2.4539010723571866,77,7,5.384981988660204,10405.285714285714,6,1,0,1,0
user_00,2023-06-05,14309,254,392.4744712109694,1.8954405810500052,94,4,5.3295684329537405,10467.42857142857,0,0,1,1,0
user_00,2023-06-06,14718,173,172.89631355700493,2.5203645082236563,27,8,6.4085123483774264,10768.57142857143,1,0,0,1,0
user_00,2023-06-07,4265,423,120.3854267787265,2.1245162659358447,21,6,5.958429902457476,9773.857142857143,2,0,0,1,1
user_00,2023-06-08,14383,309,348.61472246095053,2.920466907532191,28,7,7.725416275055466,11091.142857142857,3,0,1,1,0
user_00,2023-06-09,13699,106,26.25045782960518,2.464538842222323,110,7,7.0800690003221645,11574.714285714286,4,0,0,1,0
user_00,2023-06-10,14801,581,109.45066651266634,2.9913735004731334,80,5,7.165913715371401,11845.142857142857,5,1,0,1,1
user_00,2023-06-11,5844,256,119.34977239599705,2.519841494017416,46,7,6.872457328280145,11717.0,6,1,0,1,0
user_00,2023-06-12,5896,481,60.4231567123601,1.2970044031278056,20,7,7.549209476526304,10515.142857142857,0,0,0,1,1
user_00,2023-06-13,8626,356,128.29709617525097,2.173268017842351,33,7,5.770597397269648,9644.857142857143,1,0,0,1,0
user_00,2023-06-14,13001,370,188.6129840410051,1.6296984173698745,59,8,6.456753219153784,10892.857142857143,2,0,0,1,0
user_00,2023-06-15,11782,126,337.9132912467551,2.2830719728289965,2,5,5.743189691580967,10521.285714285714,3,0,1,1,0
user_00,2023-06-16,7473,486,74.18354987066174,1.386291872296982,93,7,5.242600483101691,9631.857142857143,4,0,0,1,1
user_00,2023-06-17,4763,108,80.20989068013469,1.4747836402243106,62,4,6.995752236681356,8197.857142857143,5,1,0,1,0
user_00,2023-06-18,6788,308,4.648215963240254,0.21734066338367664,63,6,7.274677338564759,8332.714285714286,6,1,0,0,0
user_00,2023-06-19,11920,388,381.0594552154868,2.7234559589539202,10,4,5.59671049802688,9193.285714285714,0,0,1,1,0
user_00,2023-06-20,14128,145,56.99821716060529,1.4966644603540682,85,5,5.339292751742865,9979.285714285714,1,0,0,1,0
user_00,2023-06-21,11032,101,213.69688239057805,2.6476004574588,29,7,5.2681229143697825,9698.0,2,0,1,1,0
user_00,2023-06-22,13433,265,227.01633930462327,2.0683949074117973,113,8,5.725968185752055,9933.857142857143,3,0,1,1,0
user_00,2023-06-23,4895,558,49.68798669122374,2.6886639080551147,8,8,5.353063222294426,9565.57142857143,4,0,0,1,1
user_00,2023-06-24,11907,363,378.9401850524155,1.8759139806418434,83,7,7.976544273728228,10586.142857142857,5,1,1,1,0
user_00,2023-06-25,14653,413,313.5330213675448,1.4427114943469546,40,6,5.5161141659456785,11709.714285714286,6,1,1,1,1
user_00,2023-06-26,4266,221,131.6069751258649,1.4105477780899953,44,8,7.1293244375395,10616.285714285714,0,0,0,1,0
user_00,2023-06-27,3306,399,222.14542037505248,2.1576053348167914,21,7,9.094049015620952,9070.285714285714,1,0,1,1,0
user_00,2023-06-28,14163,301,161.30454444953273,0.6616833747669698,53,7,4.3314159261224106,9517.57142857143,2,0,0,0,0
user_00,2023-06-29,10005,312,290.8676279065232,2.228119563599943,19,7,6.768123835134716,9027.857142857143,3,0,1,1,0
user_01,2023-01-01,3955,251,217.32020934531536,1.541987603426175,104,8,5.961491530499293,8893.57142857143,6,1,1,1,0
user_01,2023-01-02,12633,519,168.68837074938216,0.8304833917051547,114,6,3.715180427674428,8997.285714285714,0,0,0,0,1
user_01,2023-01-03,5958,324,52.62707405090392,2.147474894046266,111,5,7.444311583712345,7755.142857142857,1,0,0,1,0
user_01,2023-01-04,3001,474,165.2124698590788,0.20739835855985833,40,7,4.354223470484682,7574.428571428572,2,0,0,0,1
user_01,2023-01-05,5278,572,265.04851160332817,0.28578452386387887,16,5,4.754233940900301,7856.142857142857,3,0,1,0,1
user_01,2023-01-06,13238,548,309.38925027464023,0.3926209821550495,44,7,5.700490861827792,7724.0,4,0,1,0,1
user_01,2023-01-07,3629,369,132.35574519566876,1.3463327214942091,75,6,4.740080033626844,6813.142857142857,5,1,0,1,0
user_01,2023-01-08,10115,100,101.0111128301677,1.0777522437487366,27,6,8.076747983560841,7693.142857142857,6,1,0,1,0
user_01,2023-01-09,6568,219,322.2680611800213,1.7560630931902566,78,6,5.548994969870073,6826.714285714285,0,0,1,1,0
user_01,2023-01-10,3281,384,256.0011867347655,0.67410353091804,100,7,5.105436767586216,6444.285714285715,1,0,1,0,0
user_01,2023-01-11,12227,589,158.9515953857604,1.4396912447762196,42,6,6.346488475897993,7762.285714285715,2,0,0,1,1
user_01,2023-01-12,8342,283,206.2384114317001,1.4665397407707605,43,7,6.505427146624818,8200.0,3,0,1,1,0
user_01,2023-01-13,12556,228,292.33178994835055,0.4684915343765218,101,8,4.781027477463874,8102.571428571428,4,0,1,0,0
user_01,2023-01-14,8238,317,149.71870685591705,0.05254797258618671,81,7,7.050654396007612,8761.0,5,1,0,0,0
user_01,2023-01-15,3986,427,318.20414867856124,2.756033390980513,0,6,7.631125852281872,7885.428571428572,6,1,1,1,1
user_01,2023-01-16,13600,189,139.4294668967882,0.4778623357284154,63,6,6.32876241030348,8890.0,0,0,0,0,0
user_01,2023-01-17,9924,172,36.192678114820296,0.8660567865919143,74,7,5.066277747259777,9839.0,1,0,0,0,0
user_01,2023-01-18,12829,118,323.13837677650343,2.286855404329847,104,7,6.948176825362301,9925.0,2,0,1,1,0
user_01,2023-01-19,11189,409,259.62986351775726,0.9851436836552432,64,5,7.071400910373722,10331.714285714286,3,0,1,0,1
user_01,2023-01-20,8592,516,95.01765234973098,1.1197553748880202,43,5,7.009817089342635,9765.42857142857,4,0,0,1,1
user_01,2023-01-21,14081,549,185.39761752022895,1.1393573405376896,25,7,4.818606016701199,10600.142857142857,5,1,0,1,1
user_01,2023-01-22,14214,399,190.67819001646367,1.1830959714550506,86,6,6.3920845297008695,12061.285714285714,6,1,0,1,0
user_01,2023-01-23,11906,150,24.10695611582434,2.803308080416543,85,7,4.889961894908548,11819.285714285714,0,0,0,1,0
user_01,2023-01-24,11564,151,268.0384138443767,2.7888176322659675,27,7,4.429499396376823,12053.57142857143,1,0,1,1,0
user_01,2023-01-25,12873,101,109.0496002934135,1.2406473045760547,88,5,6.5135407081635135,12059.857142857143,2,0,0,1,0
user_01,2023-01-26,10102,411,317.3629032591349,0.555685339642229,55,8,5.924855833189984,11904.57142857143,3,0,1,0,1
user_01,2023-01-27,12600,271,17.365013141927665,1.899454126782067,12,6,6.40119221632689,12477.142857142857,4,0,0,1,0
user_01,2023-01-28,7616,370,244.39239554039668,1.2330854094201142,41,6,5.307094802204093,11553.57142857143,5,1,1,1,0
user_01,2023-01-29,4316,167,109.92241421925443,2.4678429555410353,59,8,6.681006238741557,10139.57142857143,6,1,0,1,0
user_01,2023-01-30,6040,538,234.64338527018964,0.5040426232345903,98,4,5.870179300266574,9301.57142857143,0,0,1,0,1
user_01,2023-01-31,14695,392,256.7886001773064,1.8212821082663422,31,7,4.647835553375275,9748.857142857143,1,0,1,1,0
user_01,2023-02-01,11632,353,56.709757410840744,0.8236207620003761,6,4,4.086893574820975,9571.57142857143,2,0,0,0,0
user_01,2023-02-02,9602,586,136.43600978968823,2.4561211713576983,67,5,6.251571084832319,9500.142857142857,3,0,0,1,1
user_01,2023-02-03,10843,486,160.47516561559308,1.1008682376144021,69,7,5.785067494014608,9249.142857142857,4,0,0,1,1
user_01,2023-02-04,8051,104,27.972642283773652,1.9205046714844982,7,6,6.732975179261481,9311.285714285714,5,1,0,1,0
user_01,2023-02-05,10426,441,267.79478207927605,2.982418083663503,1,6,7.726833842218761,10184.142857142857,6,1,1,1,1
user_01,2023-02-06,3661,399,35.506957643107384,2.8849972078644397,92,7,4.58628550309502,9844.285714285714,0,0,0,1,0
user_01,2023-02-07,5493,257,180.14837450327406,2.268489986685738,16,6,6.383611970787932,8529.714285714286,1,0,0,1,0
user_01,2023-02-08,3236,378,159.72636632372325,0.4572480399912523,4,5,7.227050059970152,7330.285714285715,2,0,0,0,0
user_01,2023-02-09,7037,505,35.64977284640665,2.265811261490424,32,8,6.956702316794584,6963.857142857143,3,0,0,1,1
